QUESTION,GROUND TRUTH,RETRIEVED ANSWER K=1,RETRIEVED ANSWER K=2,RETRIEVED ANSWER K=3,SIMILARITY SCORE K=1,SIMILARITY SCORE K=2,SIMILARITY SCORE K=3,DISTANCE K=1,DISTANCE K=2,DISTANCE K=3
What could happen if the pump runs with only priming water and the suction hose is not immersed in water?,"OPERATING THE WATER PUMP
Remove the water inlet cap
Fill the pump casing with priming water until it is full.
Shake the equipment slightly so that trapped air is
easily removed.
2. Fasten the cap tightly.
WARNING: (1) Never start the engine without first priming the pump. If the engine is started
without first priming the pump with water, the water pump mechanical seal will
be permanently damaged.
(2) Before running the engine, be sure to immerse the suction hose in the water.
Running the engine with only priming water will cause the temperature of the
priming water to rise, damaging the mechanical seal.
3. After the engine starts, the pump will gradually start suction. Once suction starts, let the pump
run 2-3 minutes to warm up, and then operate it at the specified rpm setting.
4. To stop water pump operation, press the engine stop button.
5. When the engine is restarted, the pump will operate without priming, but the level of the water
inside the casing must be checked before starting in the event that the suction hose end is
exposed, the installation site is changed, or the pump has not been used for a long time.","remove the filter, but do not release the hose. 5. While still holding on to the fuel hose, attach the new fuel filter. 6. Drop the new fuel filter back into the fuel tank. 7. Make sure that the fuel filter is not stuck in a corner of the tank, and that the fuel hose is not doubled over (kinked) before refueling. Cooling Fin Cleaning 1. With the engine at ambient (room) temperature, loosen the knob at air cleaner cover. 2. Remove the five screws retaining the top cover, then","• Muffler surface becomes hot when Backpack blower is in operation and remains hot for some time after the engine is shut off. WHAT CAN HAPPEN • Contact with hot muffler surfaces could cause a burn. HOW TO AVOID THE HAZARD • Make sure the muffler is cool before inspecting and cleaning the spark arrester. Maintenance Interval • The spark arrester should be inspected and cleaned after every 25 hours of use. • Replace the screen if it cannot be thoroughly cleaned, or","machine. Contact an authorized MARUYAMA dealer for additional maintenance suggestions. SCREW SCREW SPARK ARRESTER GUARD POTENTIAL HAZARD • When engine is running, fan is rotating and other parts are moving. WHAT CAN HAPPEN • Contact with rotating fan or other moving parts could cause serious personal injury or death. HOW TO AVOID THE HAZARD • Always turn off your Backpack blower before you clean or perform any maintenance on it.",0.3758299946784973,0.08983469009399414,0.13391180336475372,1.1172914505004883,1.3491963148117065,1.3161218166351318
How should an operator start a warm engine or when the temperature exceeds 70°F (20°C)?,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.","position. If the engine is already warm, only a partial or open (no choke) choke setting may be required. CHOKE LEVER OPEN OPEN CLOSE CHOKE LEVER IDLE SPEED HIGH SPEED LEVER STEP #4) Press down the ""AIR FILTER COVER"" and hold the ""FRAME"" with your right foot gently. Pull the ""STARTER GRIP"" briskly to start the engine. NOTE: Only short pulls are necessary. Never pull the starter cord to its fullest extension. Never let go of the","starter grip until it is at the fully returned position. STEP #5) Warming up the engine. When the engine has started, slowly move the ""CHOKE LEVER"" fully downward to the open position. Allow the engine to “WARM-UP"" at less than 1/2 speed. PRIMER BULB FUEL RETURN LINE STARTER GRIP FRAME","12 BLOWER OPERATION When the engine has warmed-up, the Backpack blower can be positioned on the back of the operator. When the Backpack blower is positioned and ready for operation, adjust the throttle to a speed required to accomplish the task. • Never operate Backpack blower when you are fatigued. • Never operate Backpack blower without proper guards or other protective safety devices in place.",0.6755167245864868,0.659827709197998,0.34515380859375,0.8055845499038696,0.8248301148414612,1.1444180011749268
List all steps required to start a cold engine.,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.","position. If the engine is already warm, only a partial or open (no choke) choke setting may be required. CHOKE LEVER OPEN OPEN CLOSE CHOKE LEVER IDLE SPEED HIGH SPEED LEVER STEP #4) Press down the ""AIR FILTER COVER"" and hold the ""FRAME"" with your right foot gently. Pull the ""STARTER GRIP"" briskly to start the engine. NOTE: Only short pulls are necessary. Never pull the starter cord to its fullest extension. Never let go of the","starter grip until it is at the fully returned position. STEP #5) Warming up the engine. When the engine has started, slowly move the ""CHOKE LEVER"" fully downward to the open position. Allow the engine to “WARM-UP"" at less than 1/2 speed. PRIMER BULB FUEL RETURN LINE STARTER GRIP FRAME","11 OPERATING INSTRUCTIONS STARTING PROCEDURE STEP #3) Set the LEVER at 1/2 speed. If a MARUYAMA engine fails to start after following the above procedures, contact an authorized MARUYAMA dealer. STEP #1) Pump the ""PRIMER BULB"" under of the carburetor until fuel can be seen flowing through the ""FUEL-RETURN LINE"". STEP #2) Move the ""CHOKE LEVER"" fully upward to the closed",0.6755167245864868,0.659827709197998,0.8292423486709595,0.8055845499038696,0.8248301148414612,0.5843932032585144
What does the inclusion of a primer bulb and fuel-return line suggest about the pump’s fuel system?,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.
","11 OPERATING INSTRUCTIONS STARTING PROCEDURE STEP #3) Set the LEVER at 1/2 speed. If a MARUYAMA engine fails to start after following the above procedures, contact an authorized MARUYAMA dealer. STEP #1) Pump the ""PRIMER BULB"" under of the carburetor until fuel can be seen flowing through the ""FUEL-RETURN LINE"". STEP #2) Move the ""CHOKE LEVER"" fully upward to the closed","15 STORAGE For long-term storage of the Backpack blower, first perform all regular maintenance procedures and needed repairs. Empty the fuel tank. Disconnect the fuel supply line from the carburetor and depress the primer bulb until fuel stops discharging from the fuel-return line. Start the engine and allow it to run until it stops. Pull the starter cord a few times to remove any excess fuel from the engine.","starter grip until it is at the fully returned position. STEP #5) Warming up the engine. When the engine has started, slowly move the ""CHOKE LEVER"" fully downward to the open position. Allow the engine to “WARM-UP"" at less than 1/2 speed. PRIMER BULB FUEL RETURN LINE STARTER GRIP FRAME",0.8292423486709595,0.4465307891368866,0.659827709197998,0.5843932032585144,1.0521113872528076,0.8248301148414612
Why must fuel in the fuel-return line be clear and not foamy or full of bubbles?,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.","15 STORAGE For long-term storage of the Backpack blower, first perform all regular maintenance procedures and needed repairs. Empty the fuel tank. Disconnect the fuel supply line from the carburetor and depress the primer bulb until fuel stops discharging from the fuel-return line. Start the engine and allow it to run until it stops. Pull the starter cord a few times to remove any excess fuel from the engine.","11 OPERATING INSTRUCTIONS STARTING PROCEDURE STEP #3) Set the LEVER at 1/2 speed. If a MARUYAMA engine fails to start after following the above procedures, contact an authorized MARUYAMA dealer. STEP #1) Pump the ""PRIMER BULB"" under of the carburetor until fuel can be seen flowing through the ""FUEL-RETURN LINE"". STEP #2) Move the ""CHOKE LEVER"" fully upward to the closed","starter grip until it is at the fully returned position. STEP #5) Warming up the engine. When the engine has started, slowly move the ""CHOKE LEVER"" fully downward to the open position. Allow the engine to “WARM-UP"" at less than 1/2 speed. PRIMER BULB FUEL RETURN LINE STARTER GRIP FRAME",0.4465307891368866,0.8292423486709595,0.659827709197998,1.0521113872528076,0.5843932032585144,0.8248301148414612
"Group the starting procedure into categories: fuel preparation, engine settings, and ignition.","STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.","11 OPERATING INSTRUCTIONS STARTING PROCEDURE STEP #3) Set the LEVER at 1/2 speed. If a MARUYAMA engine fails to start after following the above procedures, contact an authorized MARUYAMA dealer. STEP #1) Pump the ""PRIMER BULB"" under of the carburetor until fuel can be seen flowing through the ""FUEL-RETURN LINE"". STEP #2) Move the ""CHOKE LEVER"" fully upward to the closed","23. To reduce the risk of fire and burn injury: -Move at least 10ft (3m) away from the fueling point before starting engine. -Always store gasoline in approved container. Operating techniques A. Operate power equipment only at reasonable hours - not early in the morning or late at night when people might be disturbed. Comply with times listed in local ordinances. Usual recommendations are 9:00 am. to 5:00 p.m., Monday through Saturday.","The highest position of lever is ""IDLE"" setting, and the lowest position is the ""FULL THROTTLE"" setting. RECOMMENDED FUEL TYPE Use clean, fresh lead-free gasoline with an octane rating of 87 or higher. To ensure freshness, purchase only the quantity of gasoline that can be used in 30 days. Use of lead-free gasoline results in fewer combustion chamber deposits and longer spark plug life. Use of premium grade fuel is not necessary or recommended. CAUTION!",0.8292423486709595,0.29011860489845276,0.3570548892021179,0.5843932032585144,1.1915379762649536,1.1339709758758545
How does the starting procedure differ between a cold engine and a warm engine?,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.","position. If the engine is already warm, only a partial or open (no choke) choke setting may be required. CHOKE LEVER OPEN OPEN CLOSE CHOKE LEVER IDLE SPEED HIGH SPEED LEVER STEP #4) Press down the ""AIR FILTER COVER"" and hold the ""FRAME"" with your right foot gently. Pull the ""STARTER GRIP"" briskly to start the engine. NOTE: Only short pulls are necessary. Never pull the starter cord to its fullest extension. Never let go of the","starter grip until it is at the fully returned position. STEP #5) Warming up the engine. When the engine has started, slowly move the ""CHOKE LEVER"" fully downward to the open position. Allow the engine to “WARM-UP"" at less than 1/2 speed. PRIMER BULB FUEL RETURN LINE STARTER GRIP FRAME","11 OPERATING INSTRUCTIONS STARTING PROCEDURE STEP #3) Set the LEVER at 1/2 speed. If a MARUYAMA engine fails to start after following the above procedures, contact an authorized MARUYAMA dealer. STEP #1) Pump the ""PRIMER BULB"" under of the carburetor until fuel can be seen flowing through the ""FUEL-RETURN LINE"". STEP #2) Move the ""CHOKE LEVER"" fully upward to the closed",0.6755167245864868,0.659827709197998,0.8292423486709595,0.8055845499038696,0.8248301148414612,0.5843932032585144
What could be the consequence of forgetting to switch the choke lever to the Open position after the engine starts?,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.","position. If the engine is already warm, only a partial or open (no choke) choke setting may be required. CHOKE LEVER OPEN OPEN CLOSE CHOKE LEVER IDLE SPEED HIGH SPEED LEVER STEP #4) Press down the ""AIR FILTER COVER"" and hold the ""FRAME"" with your right foot gently. Pull the ""STARTER GRIP"" briskly to start the engine. NOTE: Only short pulls are necessary. Never pull the starter cord to its fullest extension. Never let go of the","starter grip until it is at the fully returned position. STEP #5) Warming up the engine. When the engine has started, slowly move the ""CHOKE LEVER"" fully downward to the open position. Allow the engine to “WARM-UP"" at less than 1/2 speed. PRIMER BULB FUEL RETURN LINE STARTER GRIP FRAME","11 OPERATING INSTRUCTIONS STARTING PROCEDURE STEP #3) Set the LEVER at 1/2 speed. If a MARUYAMA engine fails to start after following the above procedures, contact an authorized MARUYAMA dealer. STEP #1) Pump the ""PRIMER BULB"" under of the carburetor until fuel can be seen flowing through the ""FUEL-RETURN LINE"". STEP #2) Move the ""CHOKE LEVER"" fully upward to the closed",0.6755167245864868,0.659827709197998,0.8292423486709595,0.8055845499038696,0.8248301148414612,0.5843932032585144
Identify and list all steps involved in stopping the engine,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.","CAUTION! 1.Shutting Engine Off Before shutting the engine off, allow it to idle for a short while. • Never stop the engine by closing the choke. • Never stop the engine during operation while running above idle speed. 2.Transporting and Storage • Shut off the engine and allow it to cool before transporting or storing the unit. • Do not put the unit on dry grass or near any flammable object unless the engine is cold or cooled down.","covered by warranty. STOPPING THE ENGINE Always run the engine at idle speed for a few minutes to allow cooling before stopping. To stop the engine, push the stop button. REGULAR MAINTENANCE Before each use, the Backpack blower should be inspected for proper assembly and fitness of all components. All fasteners should be checked for correct tightness. Always inspect for fuel leaks. Do not attempt to start or operate a Backpack blower that indicates a fuel leak.","To prevent overheating and engine seizure, cooling air comes from the intake grille of the fan housing and is pushed by the blower fan through an opening in the fan housing over the cylinder fin area, taking away combustion heat. The grille and cylinder fins must be kept clean of grass, dust and any debris. Engine failure due to lack of this ""Normal Maintenance"" is not covered by warranty. STOPPING THE ENGINE",0.5478790402412415,0.4844348728656769,0.31297552585601807,0.9509164094924927,1.0154458284378052,1.1721982955932617
Why is it important to keep the throttle lever at IDLE during starting and stopping?,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.",THROTTLE LEVER KNOB THROTTLE LEVER POSITION GRIP ANGLE IDLE SPEED HIGH SPEED IDLE HIGH STOP BUTTON LEVER,"CAUTION! 1.Shutting Engine Off Before shutting the engine off, allow it to idle for a short while. • Never stop the engine by closing the choke. • Never stop the engine during operation while running above idle speed. 2.Transporting and Storage • Shut off the engine and allow it to cool before transporting or storing the unit. • Do not put the unit on dry grass or near any flammable object unless the engine is cold or cooled down.","The highest position of lever is ""IDLE"" setting, and the lowest position is the ""FULL THROTTLE"" setting. RECOMMENDED FUEL TYPE Use clean, fresh lead-free gasoline with an octane rating of 87 or higher. To ensure freshness, purchase only the quantity of gasoline that can be used in 30 days. Use of lead-free gasoline results in fewer combustion chamber deposits and longer spark plug life. Use of premium grade fuel is not necessary or recommended. CAUTION!",0.3402863144874573,0.5478790402412415,0.3570548892021179,1.1486634016036987,0.9509164094924927,1.1339709758758545
What key elements are emphasized for safe and effective engine starting?,"STARTING AND STOPPING PROCEDURE
Before Starting The Engine: Fill the fuel tank as instructed in the BEFORE OPERATION section
and prime the water pump as instructed in the operating The Water Pump section of this manual.
To Start Engine:
Step #1) Pump the primer-bulb at the bottom of
the carburetor until fuel can be seen
flowing thorough the fuel-return line to
the fuel tank. (Flowing fuel should be
clear, not foamy or full of bubbles.) INTAKE
PUMP
PRIMER BULB FUEL-RETURN LINE
Step #2) Turn the choke lever to the close position.
PULL TO START
CHOKE LEVER
Step #3) With the stop switch ""ON"", and the
throttle lever positioned at IDLE, pull the
starter cord. After the engine is started,
turn the choke lever to the Open position.
IDLE POSITION
ON
FULL
OFF THROTTLE
POSITION
STOP
SWITCH THROTTLE LEVER
For starting an engine that is already warmed-up (hot restart), or if the ambient temperature
exceeds 70°F (20°C), turn the choke lever to the Open position, and perform Steps #1) and #3).
(If a MARUYAMA engine fails to start after following the above procedures, contact an authorized
MARUYAMA dealer.)
To Stop The Engine:
1. Move throttle lever to the idle position.
2. Move the stop switch to the ""OFF"" position.","23. To reduce the risk of fire and burn injury: -Move at least 10ft (3m) away from the fueling point before starting engine. -Always store gasoline in approved container. Operating techniques A. Operate power equipment only at reasonable hours - not early in the morning or late at night when people might be disturbed. Comply with times listed in local ordinances. Usual recommendations are 9:00 am. to 5:00 p.m., Monday through Saturday.","MANUAL SAFETY SYMBOLS Throughout this manual and on the product itself, you will find safety alerts and helpful, information message preceded by symbols or key words. The following is an explanation of those symbols and key words and what they mean to you. FOREWORD ············································· 5 OPERATING INSTRUCTIONS····················· 11 Warning label·············································· 5 REGULAR MAINTENANCE························· 12","ignition and exhaust systems of this engine have been carefully designed and constructed to ensure an efficient engine with low exhaust pollutant and low evaporate emission levels. If you purchased your (Blower, Trimmer, Hedge Trimmer) in the state of California, the fuel tank includes low evaporative emission system. MAINTENANCE AND WARRANTY Proper maintenance is necessary to ensure that your engine will continue to have low emission levels. This",0.29011860489845276,0.11846315860748291,0.2244526594877243,1.1915379762649536,1.327807903289795,1.245429515838623
Why is it dangerous to adjust idle speed when the pump housing is empty?,"CARBURETOR ADJUSTMENT
This water pump is equipped with non-adjustable fuel mixture carburetor. The engine idle speed is
the only adjustment accessible to the Operator.
CAUTION:
Engine Idle Speed:
The water pump impeller is spinning during idle speed adjustment.
Never start the engine without water in the pump housing.
Running the engine without water in the pump housing will cause serious
damage.
The engine idle speed should be 2,700-3,300
rpm.
The engine idle speed is adjusted by rotating
the idle speed screw on the carburetor.
Turning the idle speed screw in (clockwise)
increase engine speed while turning the screw
out decreases engine speed.
","16 ADJUSTMENT IDLING SPEED ADJUSTMENT 1. Idle speed is the only available adjustment. 2. Do not tamper with the carburetor setting to increase the maximum engine speed. 3. If adjustment is needed, have it performed by your authorized MARUYAMA service dealer. Carburetor adjustments are made at the factory and are not adjustable without disassembling the carburetor. MAINTENANCE PERIODIC MAINTENANCE CHART","CAUTION! 1.Shutting Engine Off Before shutting the engine off, allow it to idle for a short while. • Never stop the engine by closing the choke. • Never stop the engine during operation while running above idle speed. 2.Transporting and Storage • Shut off the engine and allow it to cool before transporting or storing the unit. • Do not put the unit on dry grass or near any flammable object unless the engine is cold or cooled down.","covered by warranty. STOPPING THE ENGINE Always run the engine at idle speed for a few minutes to allow cooling before stopping. To stop the engine, push the stop button. REGULAR MAINTENANCE Before each use, the Backpack blower should be inspected for proper assembly and fitness of all components. All fasteners should be checked for correct tightness. Always inspect for fuel leaks. Do not attempt to start or operate a Backpack blower that indicates a fuel leak.",0.6163864731788635,0.33164799213409424,0.2789171636104584,0.875914990901947,1.1561591625213623,1.2009021043777466
Summarize the function and limitations of the carburetor in this pump.,"CARBURETOR ADJUSTMENT
This water pump is equipped with non-adjustable fuel mixture carburetor. The engine idle speed is
the only adjustment accessible to the Operator.
CAUTION:
Engine Idle Speed:
The water pump impeller is spinning during idle speed adjustment.
Never start the engine without water in the pump housing.
Running the engine without water in the pump housing will cause serious
damage.
The engine idle speed should be 2,700-3,300
rpm.
The engine idle speed is adjusted by rotating
the idle speed screw on the carburetor.
Turning the idle speed screw in (clockwise)
increase engine speed while turning the screw
out decreases engine speed.","EPA considers emission-related warranted parts to include all the parts listed below. These warranted parts are: the carburetor assembly, the ignition coil assembly, the ignition rotor, the spark plug, the catalytic converter, and the fuel tank. MAINTENANCE REQUIREMENTS The owner is responsible for the performance of the required maintenance as defined by the Maruyama Manufacturing Company, Inc. in the owner's manual. LIMITATIONS","11 OPERATING INSTRUCTIONS STARTING PROCEDURE STEP #3) Set the LEVER at 1/2 speed. If a MARUYAMA engine fails to start after following the above procedures, contact an authorized MARUYAMA dealer. STEP #1) Pump the ""PRIMER BULB"" under of the carburetor until fuel can be seen flowing through the ""FUEL-RETURN LINE"". STEP #2) Move the ""CHOKE LEVER"" fully upward to the closed","16 ADJUSTMENT IDLING SPEED ADJUSTMENT 1. Idle speed is the only available adjustment. 2. Do not tamper with the carburetor setting to increase the maximum engine speed. 3. If adjustment is needed, have it performed by your authorized MARUYAMA service dealer. Carburetor adjustments are made at the factory and are not adjustable without disassembling the carburetor. MAINTENANCE PERIODIC MAINTENANCE CHART",0.1295059621334076,0.4117557406425476,0.6163864731788635,1.3194650411605835,1.0846606492996216,0.875914990901947
